Id,AccountId,BillingCity,BillingContactName,BillingCountry,BillingFax,BillingLine1,BillingLine2,BillingLine3,BillingName,BillingPostalCode,BillingStateOrProvince,BillingTelephone,CampaignId,ContactId,Description,DiscountAmount,DiscountPercentage,EffectiveFromDate,EffectiveToDate,ExchangeRate,ExpiresOnDate,FinalOfferDate,FollowUpDate,FreightAmount,FreightRate,FreightTermsCode,IsActive,Name,OpportunityId,OwnerId,PaymentTermsCode,PlanFirmDate,PriceListId,QuoteNumber,RequestedDeliveryDate,RequestedShipDate,RevisionNumber,ShippingCity,ShippingContactName,ShippingCountry,ShippingFax,ShippingFreightTermsCode,ShippingLine1,ShippingLine2,ShippingLine3,ShippingMethodCode,ShippingName,ShippingPostalCode,ShippingStateOrProvince,ShippingTelephone,StatusCode,TotalAmount,TotalAmountLessFreight,TotalDiscountAmount,TotalLineItemAmount,TotalLineItemDiscountAmount,TotalTax,TypeCode,WillCall,ApprovalStatusCode,CreatedByUser,CreatedDateTime,ModifiedByUser,ModifiedDateTime,CurrencyId,PriceModifier,RebateAmount,Tax,TotalLineItemAllocatedAmount,TotalLineItemFreightAmount,TotalLineItemRebateAmount,BusinessDate,ERPNumber,PriceBasisDate,PurchaseOrderDate,PurchaseOrderNumber,SalesAreaCode,SalesDistrictCode,SalesGroupCode,SalesOfficeCode,AccountGroupCode,DueDate,MarketClassificationCode,ApprovedDateTime,SubmittedDateTime,TaxPercentage,TotalWeight,WeightUomCode,TotalLineItemBaseAmount,ReviewDate
181FBD66-05C0-41AF-B01D-C15D1567B66F,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,test,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BrooksTestTruck,NULL,ECB58A2C-B7F9-4079-BC38-6A6A596D433C,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000002071,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,71370.57,71370.57,0,71370.57,0,0,NULL,NULL,NULL,ecb58a2c-b7f9-4079-bc38-6a6a596d433c,32:03.2,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,32:03.2,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,85172.38,NULL
4CD37FC7-1F99-4E64-B656-C1D5680D2C4B,1C146B1A-D03D-4D47-9FE9-DEA8A1627A22,Detroit,NULL,NULL,NULL,555 Woodward Ave,NULL,NULL,NULL,48786,MI,313-456-2825,NULL,FB284D8E-5E6C-4F18-9DF9-7058CFD885CE,NULL,NULL,NULL,NULL,NULL,1,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,Motor City Exhaust Manifold Damper,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000001420,NULL,NULL,0,Detroit,NULL,NULL,NULL,NULL,555 Woodward Ave,NULL,NULL,NULL,NULL,48786,MI,313-456-2825,8,54106.31,54106.31,0,54106.31,0,0,NULL,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,35:05.4,95d29adc-309b-450a-a789-8d5b481347ab,36:37.6,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,35:05.2,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,56669.8,34:44.8
93590A8F-3BDC-4BBE-8B46-C1EAA8952789,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001963,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,20:50.2,072de345-7408-40d1-b8d6-b1e5bcde0fc0,20:51.1,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,20:50.0,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL
6B0DE281-30AD-4A86-AA70-C481A49E266F,NULL,NULL,NULL,NULL,NULL,jwilson@cincom.com,NULL,NULL,jimwilson,45243,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001964,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,24323.12,24323.12,0,24323.12,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,29:09.6,072de345-7408-40d1-b8d6-b1e5bcde0fc0,29:49.9,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,29:09.6,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,25603.28,NULL
39679A62-4078-4D75-90F8-C5ED1BB0AC3D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dma testing,NULL,4CCEE81E-276E-4259-B52B-6925535DDE80,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001990,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,25768.38,25768.38,0,25768.38,0,0,NULL,NULL,NULL,4ccee81e-276e-4259-b52b-6925535dde80,06:20.5,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,06:20.4,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,25768.38,NULL
20C73E95-0046-4163-BD6F-C7F23CD9BA61,NULL,NULL,NULL,NULL,NULL,tsteel@abc.com,NULL,NULL,TomSteel,45238,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000002055,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,8837687.58,8837687.58,0,8837687.58,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,20:42.3,072de345-7408-40d1-b8d6-b1e5bcde0fc0,21:15.9,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,20:42.2,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,10042826.8,NULL
4085F2A8-C8CE-45E8-9C7D-C97C067CC3F9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,test workflow,NULL,131CC3A1-22E7-476D-B02A-5B2456C5E35A,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001927,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,31944.88,31944.88,0,31944.88,12676.54,0,NULL,NULL,3,131cc3a1-22e7-476d-b02a-5b2456c5e35a,07:48.4,131cc3a1-22e7-476d-b02a-5b2456c5e35a,09:33.3,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,07:48.1,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,09:33.2,NULL,60,1,50706.16,NULL
FDD789B1-E6C1-40F0-971E-CA8FBE6B2288,1C146B1A-D03D-4D47-9FE9-DEA8A1627A22,Detroit,NULL,NULL,NULL,555 Woodward Ave,NULL,NULL,NULL,48786,MI,313-456-2825,NULL,FB284D8E-5E6C-4F18-9DF9-7058CFD885CE,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Larry's Special Quote,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000001995,NULL,NULL,0,Detroit,NULL,NULL,NULL,NULL,555 Woodward Ave,NULL,NULL,NULL,NULL,48786,MI,313-456-2825,2,48894.41,48894.41,0,48894.41,0,0,NULL,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,10:14.6,85b88a84-84a5-4159-a23c-c760497af4de,15:45.0,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,10:14.5,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,51467.8,14:12.3
B265A487-8047-426D-9E2F-CF0117718A9A,AF7164B1-D530-4662-9A0D-2799B55A94BE,San Diege,NULL,USA,NULL,777 Catalina Rd.,NULL,NULL,NULL,94007,CA,908-987-1232,NULL,8875CBD3-0AC7-41E5-87E8-C9502E4B2790,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cincom Terminal Hauler,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000002004,NULL,NULL,1,Cinti,NULL,USA,NULL,NULL,666666,66666,NULL,NULL,NULL,88462,OH,NULL,2,39164.22,39164.22,0,39164.22,10443.79,0,NULL,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,31:52.0,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,27:46.7,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,52218.96,31:57.7
A01190C6-3932-4A3B-9289-D03DF4DFAD0A,078174AD-BAC5-4A46-8894-8F1B560E485E,Omaha,NULL,NULL,NULL,6500 W. Clancy St.,NULL,NULL,NULL,56900,NE,456-123-5432,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Jim Quote,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000001979,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,49996.12,49996.12,0,49996.12,0,0,NULL,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,22:10.9,95d29adc-309b-450a-a789-8d5b481347ab,26:54.5,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,22:10.7,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,52624.92,32:12.6
5F26917C-6CE1-4059-A89D-D0BC0299FDB1,NULL,NULL,NULL,NULL,NULL,rschwarz@cincom.com,NULL,NULL,RalphSchwarz,45238,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001980,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,45154.28,45154.28,0,45154.28,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,45:03.0,072de345-7408-40d1-b8d6-b1e5bcde0fc0,45:39.3,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,45:02.9,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,51311.68,NULL
A35AB224-7BAE-4149-85A1-D0D40976E856,AF7164B1-D530-4662-9A0D-2799B55A94BE,San Diege,NULL,USA,NULL,777 Catalina Rd.,NULL,NULL,NULL,94007,CA,908-987-1232,NULL,8875CBD3-0AC7-41E5-87E8-C9502E4B2790,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ANZ Demo,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000001862,NULL,NULL,0,Cinti,NULL,USA,NULL,NULL,666666,66666,NULL,NULL,NULL,88462,OH,NULL,4,49608.03,49608.03,0,49608.03,13228.81,0,NULL,NULL,1,95d29adc-309b-450a-a789-8d5b481347ab,29:33.8,95d29adc-309b-450a-a789-8d5b481347ab,42:19.1,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,29:33.8,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,44:15.0,42:19.1,NULL,60,1,61144.04,35:10.1
B7D463BB-BFEE-4C65-8419-D118BF8850BA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001933,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,03:43.4,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,03:43.4,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL
D67B4D56-CD0C-4BBC-A2FF-D2699790967E,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Server Delete,NULL,131CC3A1-22E7-476D-B02A-5B2456C5E35A,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000002052,00:00.0,00:00.0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,131cc3a1-22e7-476d-b02a-5b2456c5e35a,07:58.1,131cc3a1-22e7-476d-b02a-5b2456c5e35a,59:11.6,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,NULL,NULL,NULL,07:58.1,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
08FA35BC-8055-493C-8037-D806A4D040A4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001947,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,41:38.4,072de345-7408-40d1-b8d6-b1e5bcde0fc0,42:14.6,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,41:38.1,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL
1A17AECA-D233-4D93-9E37-D8197B6CEBDE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000001956,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,NULL,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,50:48.1,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,50:47.8,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL
9B90CE3B-1077-4807-A64A-D82ECB6C0109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000002034,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,36489.47,36489.47,0,36489.47,0,0,NULL,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,19:58.9,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,19:58.8,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,38409.97,20:50.8
420A4632-C032-4577-9039-D8C186BC99DA,E6EB5A03-A20B-46E5-9C6D-F2F9D411082D,Chicago,NULL,USA,NULL,7589 Michigan Ave.,NULL,NULL,NULL,67900,IL,312-456-9876,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000002005,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,38064.73,38064.73,0,38064.73,0,0,NULL,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,59:50.7,95d29adc-309b-450a-a789-8d5b481347ab,01:10.7,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,59:50.7,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,40068.14,NULL
482CD37B-D66E-4223-9622-D8F79F1296B3,43308B1F-E5AF-4AF3-896D-96894E2B2A3C,Cincinnati,NULL,USA,NULL,123 Erie Ave.,NULL,NULL,NULL,45208,OH,NULL,NULL,C451B392-FB8E-47AC-9B54-F48610A02EB7,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,My Quote,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000002015,NULL,NULL,0,Cincinnati,NULL,NULL,NULL,NULL,123 Erie Ave.,NULL,NULL,NULL,NULL,45208,OH,NULL,1,41201.15,41201.15,0,41201.15,0,0,NULL,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,19:14.3,95d29adc-309b-450a-a789-8d5b481347ab,21:05.8,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,19:14.3,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,43369.63,NULL
CCDAF7F0-E008-4657-AB48-D9DEC1C5B056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,131CC3A1-22E7-476D-B02A-5B2456C5E35A,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000002092,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,131cc3a1-22e7-476d-b02a-5b2456c5e35a,49:32.9,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,NULL,NULL,NULL,49:32.9,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
D4A12EE1-1DC3-4766-B30A-DA677A7F38E0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Hello World,NULL,NULL,NULL,NULL,1,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,131CC3A1-22E7-476D-B02A-5B2456C5E35A,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000002091,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,131cc3a1-22e7-476d-b02a-5b2456c5e35a,44:07.8,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,NULL,NULL,NULL,44:07.7,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
0983244C-38C6-45EB-8743-DA834A6B60B9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CreatedFromWebSite,NULL,072DE345-7408-40D1-B8D6-B1E5BCDE0FC0,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000002079,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,NULL,NULL,NULL,072de345-7408-40d1-b8d6-b1e5bcde0fc0,33:43.2,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,33:43.1,NULL,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL
FD4D7553-99DB-4EDC-B83E-DEEF69C59B25,1C146B1A-D03D-4D47-9FE9-DEA8A1627A22,Detroit,NULL,NULL,NULL,555 Woodward Ave,NULL,NULL,NULL,48786,MI,313-456-2825,NULL,FB284D8E-5E6C-4F18-9DF9-7058CFD885CE,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Industrial Air solution for Cincom,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E239ED5B-1CD1-4324-8118-829F7D68FF13,QUO0000001147,NULL,NULL,0,Detroit,NULL,NULL,NULL,NULL,555 Woodward Ave,NULL,NULL,NULL,NULL,48786,MI,313-456-2825,2,831,806,0,806,12,0,NULL,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,04:03.7,95d29adc-309b-450a-a789-8d5b481347ab,05:42.7,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,25,0,04:03.4,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,818,09:23.0
6D1FDDCE-12AF-4C79-A4C0-DEF78FF0FF11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000002008,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,48894.41,48894.41,0,48894.41,0,0,NULL,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,47:16.8,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,47:16.8,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60,1,51467.8,NULL
DDD2C247-2C23-4162-87A7-DF928E7A7A19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95D29ADC-309B-450A-A789-8D5B481347AB,NULL,NULL,E76499ED-16D3-420C-BC10-EFCD2332F0F7,QUO0000001960,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90358.09,90358.09,0,90358.09,0,0,NULL,NULL,NULL,95d29adc-309b-450a-a789-8d5b481347ab,11:42.5,NULL,NULL,2CD8DD14-2F09-4BBB-97DB-CFF1DB457B31,NULL,NULL,NULL,0,0,0,11:42.5,NULL,00:00.0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,95112.49,NULL
